,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2022,福岡ソフトバンク,97,203,180,40,43,9,3,10,88,25,10,5,4,0,17,2,64,5,0.239,0.489,0.312
1,nan,通　算,97,203,180,40,43,9,3,10,88,25,10,5,4,0,17,2,64,5,0.239,0.489,0.312
