,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,福岡ソフトバンク,25,11,9,6,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0.0,0.0,0.182
1,2022,福岡ソフトバンク,48,35,31,8,4,1,1,1,10,2,0,0,1,0,3,0,17,0,0.129,0.32299999999999995,0.20600000000000002
2,nan,通　算,73,46,40,14,4,1,1,1,10,2,1,0,1,0,5,0,22,0,0.1,0.25,0.2
