,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,福岡ソフトバンク,34,116,105,11,19,4,0,7,44,20,0,0,0,3,6,2,38,1,0.18100000000000002,0.419,0.233
1,2022,福岡ソフトバンク,23,70,63,7,10,1,0,3,20,5,0,0,0,0,6,1,29,1,0.159,0.317,0.243
2,nan,通　算,57,186,168,18,29,5,0,10,64,25,0,0,0,3,12,3,67,2,0.17300000000000001,0.381,0.237
