,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,広島東洋,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2018,広島東洋,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,73.0,14.2,20.0,2.0,7.0,1.0,21.0,0.0,0.0,11.0,10.0,6.14
2,2019,広島東洋,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.1,13.0,0.0,9.0,0.0,8.0,0.0,0.0,10.0,10.0,14.21
3,2022,福岡ソフトバンク,55.0,5.0,1.0,3.0,22.0,27.0,0.0,0.0,0.0,0.833,218.0,56.1,18.0,4.0,27.0,1.0,81.0,1.0,0.0,9.0,7.0,1.12
4,nan,通　算,69.0,6.0,1.0,3.0,23.0,29.0,0.0,0.0,0.0,0.857,337.0,79,51.0,6.0,43.0,2.0,111.0,1.0,0.0,30.0,27.0,3.08
