,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,福岡ソフトバンク,59,57,48,8,7,1,0,1,11,5,1,1,2,0,7,0,21,0,0.146,0.22899999999999998,0.255
1,2022,福岡ソフトバンク,71,75,64,16,15,4,2,0,23,8,1,2,1,1,7,2,18,1,0.23399999999999999,0.359,0.324
2,nan,通　算,130,132,112,24,22,5,2,1,34,13,2,3,3,1,14,2,39,1,0.196,0.304,0.295
