,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2018,福岡ソフトバンク,13,36,32,3,6,1,0,0,7,2,1,0,2,0,2,0,9,2,0.188,0.21899999999999997,0.235
1,2019,福岡ソフトバンク,29,37,34,1,6,0,0,0,6,1,1,1,2,0,1,0,5,1,0.17600000000000002,0.17600000000000002,0.2
2,2020,福岡ソフトバンク,70,164,141,12,27,6,1,0,35,10,2,1,10,1,11,1,26,0,0.191,0.248,0.253
3,2021,福岡ソフトバンク,21,30,27,2,5,0,0,0,5,0,1,0,1,0,2,0,9,0,0.185,0.185,0.24100000000000002
4,2022,福岡ソフトバンク,73,106,90,15,25,5,0,0,30,11,2,2,5,3,8,0,21,4,0.278,0.33299999999999996,0.327
5,nan,通　算,206,373,324,33,69,12,1,0,83,24,7,4,20,4,24,1,70,7,0.213,0.256,0.266
