,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,福岡ソフトバンク,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0
1,2021,福岡ソフトバンク,11,5,4,1,1,1,0,0,2,2,0,0,0,1,0,0,1,0,0.25,0.5,0.2
2,2022,福岡ソフトバンク,47,42,42,3,7,2,0,1,12,4,0,0,0,0,0,0,11,0,0.16699999999999998,0.28600000000000003,0.16699999999999998
3,nan,通　算,63,51,50,4,8,3,0,1,14,6,0,0,0,1,0,0,14,0,0.16,0.28,0.157
