,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2019,福岡ソフトバンク,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10,8.0,1.0,6.0,0.0,6.0,0.0,0.0,5.0,5.0,4.5
1,2021,福岡ソフトバンク,19.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,90.0,21.1,22.0,1.0,7.0,0.0,17.0,2.0,0.0,8.0,8.0,3.38
2,2022,福岡ソフトバンク,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,4.2,7.0,1.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,9.64
3,nan,通　算,31.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,154.0,36,37.0,3.0,13.0,2.0,27.0,2.0,0.0,18.0,18.0,4.5
