,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,福岡ソフトバンク,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,30,23.0,2.0,13.0,4.0,15.0,0.0,0.0,10.0,10.0,3.0
1,2019,福岡ソフトバンク,23.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,584.0,143,114.0,10.0,49.0,11.0,73.0,3.0,1.0,56.0,53.0,3.34
2,2020,福岡ソフトバンク,52.0,4.0,2.0,0.0,23.0,27.0,0.0,0.0,0.0,0.667,220.0,51,42.0,2.0,24.0,9.0,29.0,1.0,0.0,17.0,15.0,2.65
3,2021,福岡ソフトバンク,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,168.0,34,31.0,3.0,32.0,6.0,14.0,0.0,0.0,25.0,22.0,5.82
4,2022,福岡ソフトバンク,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.1,5.0,0.0,4.0,0.0,2.0,0.0,0.0,5.0,5.0,13.5
5,nan,通　算,102.0,17.0,10.0,0.0,23.0,27.0,0.0,0.0,0.0,0.63,1114.0,261.1,215.0,17.0,122.0,30.0,133.0,4.0,1.0,113.0,105.0,3.62
