,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2020,福岡ソフトバンク,14.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,72.0,16.1,15.0,2.0,8.0,1.0,17.0,1.0,0.0,5.0,5.0,2.76
1,2021,福岡ソフトバンク,45.0,1.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,1.0,132.0,33,24.0,2.0,8.0,2.0,43.0,0.0,0.0,8.0,8.0,2.18
2,2022,福岡ソフトバンク,51.0,4.0,6.0,1.0,18.0,22.0,0.0,0.0,0.0,0.4,193.0,46.1,36.0,4.0,24.0,2.0,51.0,0.0,0.0,17.0,15.0,2.91
3,nan,通　算,110.0,6.0,6.0,1.0,32.0,38.0,0.0,0.0,0.0,0.5,397.0,95.2,75.0,8.0,40.0,5.0,111.0,1.0,0.0,30.0,28.0,2.63
