,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,北海道日本ハム,25.0,10.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.47600000000000003,683.0,161.2,168.0,16.0,40.0,6.0,93.0,3.0,0.0,69.0,63.0,3.51
1,2020,北海道日本ハム,17.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.222,344.0,76,76.0,8.0,40.0,3.0,66.0,8.0,0.0,44.0,39.0,4.62
2,2021,福岡ソフトバンク,21.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6920000000000001,553.0,140.2,108.0,6.0,38.0,5.0,138.0,1.0,0.0,25.0,25.0,1.6
3,nan,通　算,63.0,21.0,22.0,1.0,1.0,1.0,3.0,0.0,0.0,0.488,1580.0,378.1,352.0,30.0,118.0,14.0,297.0,12.0,0.0,138.0,127.0,3.02
