,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,福岡ソフトバンク,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
1,2018,福岡ソフトバンク,11,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0.111,0.111,0.111
2,2019,福岡ソフトバンク,32,45,39,4,9,0,1,1,14,7,0,0,0,1,3,2,10,1,0.231,0.359,0.311
3,2020,福岡ソフトバンク,118,500,440,52,107,21,3,17,185,73,5,5,11,6,38,5,90,7,0.243,0.42,0.307
4,2021,福岡ソフトバンク,143,596,531,71,146,32,3,21,247,77,7,2,3,7,53,2,90,9,0.275,0.465,0.33899999999999997
5,2022,福岡ソフトバンク,5,20,17,3,6,1,0,2,13,5,0,0,0,0,3,0,1,0,0.353,0.765,0.45
6,nan,通　算,312,1173,1039,130,269,54,7,41,460,162,12,7,14,14,97,9,196,17,0.259,0.44299999999999995,0.324
