,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2016,福岡ソフトバンク,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
1,2017,福岡ソフトバンク,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2,2018,福岡ソフトバンク,6,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,0.0
3,2019,福岡ソフトバンク,86,189,173,18,38,2,1,4,54,11,11,1,4,0,12,0,56,2,0.22,0.312,0.27
4,2020,福岡ソフトバンク,32,29,26,5,5,0,0,0,5,2,3,0,0,0,3,0,10,1,0.192,0.192,0.276
5,nan,通　算,127,225,206,23,43,2,1,4,59,13,14,2,4,0,15,0,70,3,0.209,0.28600000000000003,0.262
