,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,福岡ソフトバンク,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3.1,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1,2018,福岡ソフトバンク,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.2,11.0,1.0,6.0,0.0,4.0,1.0,0.0,6.0,6.0,7.04
2,2019,福岡ソフトバンク,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5,6.0,1.0,7.0,0.0,7.0,1.0,0.0,4.0,4.0,7.2
3,2020,福岡ソフトバンク,20.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,246.0,57,44.0,2.0,31.0,4.0,67.0,0.0,0.0,21.0,18.0,2.84
4,nan,通　算,34.0,4.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.444,323.0,73,62.0,4.0,45.0,4.0,83.0,2.0,0.0,31.0,28.0,3.45
