,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,福岡ソフトバンク,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5
1,2021,福岡ソフトバンク,7,19,17,1,3,1,0,0,4,3,0,0,0,0,2,0,5,0,0.17600000000000002,0.235,0.263
2,nan,通　算,9,21,19,1,4,1,0,0,5,3,0,0,0,0,2,0,5,0,0.21100000000000002,0.263,0.28600000000000003
