,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2013,阪　神,27.0,1.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,0.33299999999999996,125.0,29.2,34.0,6.0,6.0,0.0,29.0,1.0,0.0,14.0,14.0,4.25
1,2014,阪　神,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,19.0,4.2,3.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.93
2,2015,阪　神,30.0,3.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.6,143.0,31.1,36.0,4.0,15.0,1.0,31.0,1.0,0.0,20.0,20.0,5.74
3,2016,阪　神,22.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,102.0,27,14.0,2.0,9.0,0.0,26.0,1.0,0.0,3.0,3.0,1.0
4,2017,阪　神,26.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.33299999999999996,161.0,35.2,37.0,5.0,17.0,1.0,33.0,1.0,0.0,23.0,20.0,5.05
5,2018,福岡ソフトバンク,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3,2.0,0.0,3.0,0.0,6.0,0.0,0.0,2.0,2.0,6.0
6,2019,福岡ソフトバンク,51.0,2.0,4.0,0.0,5.0,7.0,0.0,0.0,0.0,0.33299999999999996,230.0,52,41.0,8.0,32.0,3.0,57.0,0.0,1.0,23.0,22.0,3.81
7,nan,通　算,164.0,8.0,10.0,0.0,19.0,27.0,0.0,0.0,0.0,0.444,794.0,183.1,167.0,25.0,84.0,5.0,185.0,5.0,1.0,86.0,82.0,4.03
