,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2012,阪　神,6,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0
1,2015,阪　神,11,11,11,1,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0.182,0.182,0.182
2,2016,阪　神,64,163,154,18,41,7,0,4,60,14,1,1,0,0,8,1,49,2,0.266,0.39,0.307
3,2017,阪　神,133,455,411,64,99,21,1,20,182,61,2,1,0,3,36,5,96,5,0.24100000000000002,0.44299999999999995,0.308
4,2018,阪　神,77,246,222,24,51,6,2,5,76,26,0,1,1,3,17,2,65,5,0.23,0.342,0.287
5,2019,阪　神,62,131,116,14,21,5,0,6,44,19,0,0,2,0,12,1,37,0,0.18100000000000002,0.379,0.264
6,2020,阪　神,70,87,79,10,17,1,0,2,24,16,1,0,1,1,5,1,27,0,0.215,0.304,0.267
7,nan,通　算,423,1103,1003,131,231,40,3,37,388,136,4,3,4,7,78,10,281,12,0.23,0.387,0.29100000000000004
