,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,福岡ソフトバンク,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.33299999999999996
1,2020,福岡ソフトバンク,5,5,4,2,1,0,0,1,4,1,0,0,0,0,1,0,2,0,0.25,1.0,0.4
2,nan,通　算,7,8,6,2,1,0,0,1,4,1,0,0,0,0,1,1,3,0,0.16699999999999998,0.667,0.375
