,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2018,東北楽天,25,82,77,4,19,3,0,0,22,3,0,0,2,0,3,0,18,1,0.247,0.28600000000000003,0.275
1,2019,東北楽天,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2,2020,千葉ロッテ,11,19,16,2,4,1,0,0,5,0,0,1,1,0,2,0,6,0,0.25,0.313,0.33299999999999996
3,nan,通　算,38,102,94,6,23,4,0,0,27,3,0,1,3,0,5,0,25,1,0.245,0.287,0.28300000000000003
