,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2016,千葉ロッテ,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,62.0,11.2,14.0,1.0,14.0,2.0,6.0,0.0,0.0,13.0,13.0,10.03
1,2017,千葉ロッテ,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,78.0,17,18.0,1.0,11.0,2.0,17.0,1.0,0.0,13.0,13.0,6.88
2,2018,千葉ロッテ,11.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,42.0,11.2,6.0,2.0,4.0,0.0,10.0,0.0,0.0,2.0,2.0,1.54
3,2019,千葉ロッテ,58.0,1.0,0.0,0.0,16.0,17.0,0.0,0.0,0.0,1.0,232.0,52.1,52.0,7.0,21.0,7.0,53.0,1.0,0.0,26.0,22.0,3.78
4,2020,千葉ロッテ,39.0,1.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.5,121.0,28.1,25.0,3.0,12.0,4.0,26.0,0.0,0.0,10.0,8.0,2.54
5,2021,千葉ロッテ,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,3.1,7.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.4
6,2022,千葉ロッテ,59.0,4.0,4.0,0.0,30.0,34.0,0.0,0.0,0.0,0.5,227.0,56.1,51.0,3.0,10.0,4.0,63.0,1.0,0.0,14.0,13.0,2.08
7,nan,通　算,195.0,6.0,5.0,0.0,56.0,62.0,0.0,0.0,0.0,0.545,782.0,180.2,173.0,17.0,77.0,19.0,175.0,3.0,0.0,80.0,73.0,3.64
