,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2015,千葉ロッテ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5,4.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.8
1,2016,千葉ロッテ,22.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43799999999999994,518.0,116.1,143.0,12.0,34.0,2.0,81.0,5.0,0.0,74.0,69.0,5.34
2,2017,千葉ロッテ,23.0,7.0,9.0,0.0,0.0,0.0,5.0,0.0,1.0,0.43799999999999994,588.0,143.1,136.0,14.0,35.0,2.0,128.0,2.0,1.0,58.0,54.0,3.39
3,2018,千葉ロッテ,16.0,4.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,0.364,416.0,100.2,90.0,9.0,35.0,2.0,90.0,4.0,0.0,49.0,44.0,3.93
4,2019,千葉ロッテ,22.0,7.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41200000000000003,538.0,128.2,127.0,16.0,30.0,6.0,115.0,3.0,0.0,68.0,63.0,4.41
5,2020,千葉ロッテ,15.0,9.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,361.0,92.2,72.0,7.0,12.0,3.0,79.0,3.0,0.0,36.0,35.0,3.4
6,nan,通　算,99.0,34.0,38.0,0.0,0.0,0.0,11.0,2.0,2.0,0.47200000000000003,2441.0,586.2,572.0,58.0,148.0,15.0,496.0,17.0,1.0,286.0,266.0,4.08
