,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2016,広島東洋,67.0,5.0,4.0,0.0,37.0,42.0,0.0,0.0,0.0,0.556,271.0,68.1,46.0,4.0,23.0,0.0,89.0,1.0,0.0,15.0,13.0,1.71
1,2017,広島東洋,60.0,2.0,2.0,1.0,30.0,32.0,0.0,0.0,0.0,0.5,243.0,62,43.0,5.0,19.0,1.0,55.0,2.0,0.0,16.0,14.0,2.03
2,2018,広島東洋,48.0,3.0,2.0,1.0,25.0,28.0,0.0,0.0,0.0,0.6,201.0,45.2,42.0,6.0,26.0,1.0,48.0,0.0,0.0,16.0,14.0,2.76
3,2020,千葉ロッテ,7.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,29.0,7,4.0,1.0,3.0,0.0,12.0,0.0,0.0,3.0,3.0,3.86
4,nan,通　算,182.0,10.0,8.0,3.0,95.0,105.0,0.0,0.0,0.0,0.556,744.0,183,135.0,16.0,71.0,2.0,204.0,3.0,0.0,50.0,44.0,2.16
