,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,福岡ソフトバンク,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5
1,2020,千葉ロッテ,31,17,16,1,1,0,0,0,1,0,1,0,1,0,0,0,6,0,0.063,0.063,0.063
2,2022,千葉ロッテ,57,156,137,17,34,5,1,1,44,9,1,3,4,0,12,3,33,3,0.248,0.321,0.322
3,nan,通　算,89,175,155,18,36,5,1,1,46,9,2,3,5,0,12,3,39,3,0.23199999999999998,0.297,0.3
