,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,千葉ロッテ,71,69,59,24,12,1,0,0,13,0,23,3,3,0,6,1,23,0,0.203,0.22,0.28800000000000003
1,2021,千葉ロッテ,96,24,19,25,5,1,0,0,6,1,24,5,0,0,5,0,8,0,0.263,0.316,0.41700000000000004
2,nan,通　算,167,93,78,49,17,2,0,0,19,1,47,8,3,0,11,1,31,0,0.218,0.244,0.322
