,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,千葉ロッテ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1,2019,千葉ロッテ,5.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,15.0,4.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,4.5
2,2020,千葉ロッテ,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,15.0,16.0,0.0,13.0,0.0,14.0,2.0,0.0,9.0,9.0,5.4
3,nan,通　算,22.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,103.0,23.0,20.0,0.0,19.0,1.0,19.0,2.0,0.0,11.0,11.0,4.3
