,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2014,千葉ロッテ,50,132,123,7,27,2,0,2,35,7,0,0,4,2,2,1,38,0,0.22,0.285,0.23399999999999999
1,2015,千葉ロッテ,65,131,110,6,25,1,0,1,29,9,1,0,9,2,9,1,26,2,0.22699999999999998,0.264,0.287
2,2016,千葉ロッテ,24,35,30,1,0,0,0,0,0,0,0,0,4,0,1,0,12,1,0.0,0.0,0.032
3,2017,千葉ロッテ,61,107,94,10,16,7,0,3,32,6,0,0,6,0,7,0,30,4,0.17,0.34,0.228
4,2018,千葉ロッテ,8,12,10,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,0.1,0.1,0.182
5,2019,千葉ロッテ,32,56,47,2,11,1,0,2,18,7,0,1,4,0,5,0,13,2,0.23399999999999999,0.38299999999999995,0.308
6,2020,千葉ロッテ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
7,nan,通　算,241,474,414,26,80,11,0,8,115,29,1,1,29,4,25,2,121,9,0.193,0.278,0.24
