,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2021,千葉ロッテ,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,164.0,37.2,41.0,7.0,15.0,2.0,17.0,0.0,0.0,20.0,20.0,4.78
1,nan,通　算,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,164.0,37.2,41.0,7.0,15.0,2.0,17.0,0.0,0.0,20.0,20.0,4.78
