,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,千葉ロッテ,5,11,10,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0.1,0.1,0.1
1,2021,千葉ロッテ,33,69,55,6,8,1,0,1,12,6,4,0,7,0,7,0,19,1,0.145,0.218,0.242
2,2022,千葉ロッテ,137,608,541,66,148,16,6,3,185,38,44,10,22,3,36,6,103,12,0.27399999999999997,0.342,0.324
3,nan,通　算,175,688,606,72,157,17,6,4,198,44,48,10,30,3,43,6,126,13,0.259,0.327,0.313
