,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,千葉ロッテ,6,19,19,0,2,0,0,0,2,2,0,0,0,0,0,0,6,0,0.105,0.105,0.105
1,2020,千葉ロッテ,26,105,96,10,25,5,0,3,39,10,4,1,2,1,6,0,33,1,0.26,0.406,0.301
2,2021,千葉ロッテ,78,254,217,27,47,12,1,5,76,22,7,2,5,4,23,5,55,3,0.217,0.35,0.301
3,nan,通　算,110,378,332,37,74,17,1,8,117,34,11,3,7,5,29,5,94,4,0.223,0.35200000000000004,0.29100000000000004
