,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,千葉ロッテ,18.0,1.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.25,117.0,25.2,28.0,0.0,13.0,1.0,17.0,1.0,0.0,14.0,13.0,4.56
1,2019,千葉ロッテ,21.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.625,406.0,96.1,80.0,14.0,47.0,2.0,74.0,2.0,0.0,44.0,39.0,3.64
2,2020,千葉ロッテ,17.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,393.0,90,98.0,11.0,35.0,3.0,74.0,4.0,1.0,44.0,42.0,4.2
3,2021,千葉ロッテ,23.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,514.0,120,110.0,14.0,46.0,2.0,87.0,7.0,0.0,59.0,59.0,4.43
4,2022,千葉ロッテ,14.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,61.0,16.1,6.0,1.0,8.0,0.0,9.0,1.0,0.0,1.0,1.0,0.55
5,nan,通　算,93.0,22.0,21.0,0.0,11.0,13.0,0.0,0.0,0.0,0.512,1491.0,348.1,322.0,40.0,149.0,8.0,261.0,15.0,1.0,162.0,154.0,3.98
