,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2015,北海道日本ハム,143,554,498,62,115,22,2,34,243,97,1,0,0,4,43,9,129,18,0.231,0.488,0.301
1,2016,北海道日本ハム,143,598,547,71,144,21,0,39,282,97,0,0,0,4,44,3,138,16,0.263,0.516,0.319
2,2017,北海道日本ハム,137,571,503,56,115,18,1,32,231,90,0,0,0,7,54,7,125,18,0.22899999999999998,0.45899999999999996,0.308
3,2018,北海道日本ハム,120,505,450,47,105,14,2,26,201,65,0,1,0,4,44,7,124,10,0.233,0.447,0.309
4,2019,千葉ロッテ,139,553,487,59,121,18,0,32,235,89,0,0,0,3,55,8,128,18,0.248,0.483,0.33299999999999996
5,2020,千葉ロッテ,39,147,133,15,31,3,0,6,52,15,0,0,0,1,13,0,28,5,0.233,0.391,0.299
6,nan,通　算,721,2928,2618,310,631,96,5,169,1244,453,1,1,0,23,253,34,672,85,0.24100000000000002,0.475,0.314
