,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2015,千葉ロッテ,111,299,269,43,62,4,4,5,89,21,4,4,9,2,15,4,69,4,0.23,0.331,0.27899999999999997
1,2016,千葉ロッテ,108,325,278,37,56,10,1,6,86,25,4,4,14,1,26,6,70,0,0.201,0.309,0.28300000000000003
2,2017,千葉ロッテ,85,312,280,32,77,13,2,9,121,32,11,3,5,1,20,6,63,5,0.275,0.43200000000000005,0.336
3,2018,千葉ロッテ,143,639,552,82,157,30,3,8,217,57,39,15,0,5,60,22,94,11,0.284,0.39299999999999996,0.374
4,2019,千葉ロッテ,143,586,512,68,119,22,0,17,192,59,12,6,6,3,53,12,96,10,0.23199999999999998,0.375,0.317
5,2020,千葉ロッテ,120,499,422,57,105,25,0,8,154,49,6,3,15,2,52,8,97,6,0.249,0.365,0.341
6,nan,通　算,710,2660,2313,319,576,104,10,53,859,243,76,35,49,14,226,58,489,36,0.249,0.371,0.32899999999999996
