,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,千葉ロッテ,8,9,8,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0.0,0.0,0.0
1,2018,千葉ロッテ,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,2019,千葉ロッテ,34,73,54,5,9,0,0,1,12,2,0,0,10,0,4,5,20,0,0.16699999999999998,0.222,0.28600000000000003
3,2020,千葉ロッテ,56,129,106,6,17,1,0,0,18,9,0,0,15,0,5,3,31,2,0.16,0.17,0.21899999999999997
4,nan,通　算,100,214,171,11,26,1,0,1,30,12,0,0,26,0,9,8,53,3,0.152,0.175,0.22899999999999998
