,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,阪　神,135,525,466,45,127,15,4,1,153,36,30,2,20,4,29,6,81,6,0.273,0.32799999999999996,0.321
1,nan,通　算,135,525,466,45,127,15,4,1,153,36,30,2,20,4,29,6,81,6,0.273,0.32799999999999996,0.321
