,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2020,阪　神,28.0,2.0,4.0,0.0,11.0,13.0,0.0,0.0,0.0,0.33299999999999996,232.0,56.2,54.0,6.0,13.0,3.0,39.0,0.0,0.0,21.0,20.0,3.18
1,2021,阪　神,20.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,465.0,113,99.0,10.0,24.0,3.0,87.0,0.0,0.0,39.0,37.0,2.95
2,nan,通　算,48.0,11.0,7.0,0.0,11.0,13.0,0.0,0.0,0.0,0.611,697.0,169.2,153.0,16.0,37.0,6.0,126.0,0.0,0.0,60.0,57.0,3.02
