,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,阪　神,113,390,363,32,95,18,2,4,129,32,2,0,6,0,18,3,77,8,0.262,0.355,0.302
1,2020,阪　神,92,334,297,42,74,20,1,3,105,25,2,1,8,3,24,2,54,1,0.249,0.354,0.307
2,2021,阪　神,92,132,119,9,27,8,0,1,38,15,0,0,2,3,7,1,20,1,0.22699999999999998,0.319,0.26899999999999996
3,2022,阪　神,41,101,93,6,19,4,0,1,26,6,0,0,2,0,5,1,19,2,0.204,0.28,0.253
4,nan,通　算,338,957,872,89,215,50,3,9,298,78,4,1,18,6,54,7,170,12,0.247,0.342,0.294
