,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,阪　神,110,443,377,47,97,16,0,19,170,64,2,1,0,2,61,3,106,11,0.257,0.451,0.363
1,nan,通　算,110,443,377,47,97,16,0,19,170,64,2,1,0,2,61,3,106,11,0.257,0.451,0.363
