,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2015,阪　神,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1,2016,阪　神,122,438,385,44,105,25,1,5,147,33,6,0,7,4,38,4,91,10,0.273,0.382,0.341
2,2017,阪　神,83,252,219,26,46,7,2,3,66,20,0,0,7,2,23,1,42,4,0.21,0.301,0.28600000000000003
3,2018,阪　神,62,266,239,34,77,8,1,1,90,20,1,0,4,3,19,1,32,7,0.322,0.377,0.37
4,2019,阪　神,82,211,174,18,43,7,0,5,65,20,2,0,13,0,23,1,40,3,0.247,0.374,0.33799999999999997
5,2020,阪　神,40,112,99,10,19,4,0,2,29,7,2,0,3,0,9,1,23,2,0.192,0.293,0.266
6,2021,阪　神,33,57,50,6,10,2,0,1,15,6,0,0,2,0,4,1,11,1,0.2,0.3,0.273
7,2022,阪　神,32,48,43,5,8,1,0,1,12,7,0,0,2,1,2,0,6,1,0.18600000000000003,0.27899999999999997,0.217
8,nan,通　算,455,1385,1210,143,308,54,4,18,424,113,11,0,38,10,118,9,245,28,0.255,0.35,0.32299999999999995
