,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2016,阪　神,134,530,494,48,136,23,5,8,193,65,5,4,2,3,27,4,109,8,0.275,0.391,0.316
1,2017,阪　神,103,353,328,40,82,15,3,6,121,24,6,3,0,1,21,3,77,3,0.25,0.369,0.3
2,2018,阪　神,45,134,128,8,22,5,0,1,30,14,0,1,0,1,4,1,22,4,0.172,0.23399999999999999,0.201
3,2019,阪　神,105,300,271,25,73,12,0,5,100,29,9,3,2,0,24,3,56,3,0.26899999999999996,0.369,0.336
4,2020,阪　神,42,52,46,6,7,3,0,0,10,3,1,0,1,1,3,1,10,0,0.152,0.217,0.21600000000000003
5,2022,阪　神,38,56,53,1,10,2,0,0,12,0,2,0,1,0,2,0,12,0,0.18899999999999997,0.226,0.218
6,nan,通　算,467,1425,1320,128,330,60,8,20,466,135,23,11,6,6,81,12,286,18,0.25,0.353,0.298
