,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2016,阪　神,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8.1,16.0,2.0,4.0,0.0,7.0,0.0,0.0,8.0,8.0,8.64
1,2017,阪　神,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,----
2,2018,阪　神,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.2,9.0,1.0,3.0,0.0,2.0,0.0,0.0,6.0,6.0,11.57
3,2019,阪　神,57.0,2.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,0.5,217.0,54,45.0,3.0,17.0,0.0,53.0,2.0,0.0,19.0,18.0,3.00
4,2020,阪　神,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4,6.0,1.0,4.0,2.0,3.0,0.0,0.0,5.0,5.0,11.25
5,nan,通　算,69.0,2.0,3.0,0.0,7.0,9.0,0.0,0.0,0.0,0.4,312.0,71,78.0,7.0,28.0,2.0,65.0,2.0,0.0,39.0,38.0,4.82
