,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,阪　神,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1,2018,阪　神,9,9,8,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0.125,0.25,0.125
2,2019,阪　神,3,1,1,2,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1.0,4.0,1.0
3,2020,阪　神,5,5,5,1,2,0,0,1,5,2,1,0,0,0,0,0,3,0,0.4,1.0,0.4
4,nan,通　算,18,15,14,3,4,1,0,2,11,3,1,0,1,0,0,0,4,0,0.28600000000000003,0.7859999999999999,0.28600000000000003
