,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2018,阪　神,19,18,13,10,3,0,0,0,3,2,3,1,3,0,2,0,3,1,0.231,0.231,0.33299999999999996
1,2020,阪　神,38,17,16,6,5,2,0,0,7,3,3,2,0,0,1,0,5,0,0.313,0.43799999999999994,0.353
2,2021,阪　神,73,6,5,13,0,0,0,0,0,0,7,1,1,0,0,0,1,0,0.0,0.0,0.0
3,2022,阪　神,63,52,45,8,7,0,0,0,7,3,7,5,6,1,0,0,10,0,0.156,0.156,0.152
4,nan,通　算,193,93,79,37,15,2,0,0,17,8,20,9,10,1,3,0,19,1,0.19,0.215,0.217
