,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,阪　神,75,221,198,25,47,10,2,7,82,38,2,2,1,1,18,3,41,4,0.237,0.414,0.309
1,2018,阪　神,117,378,347,48,95,19,4,11,155,48,5,3,1,2,26,2,54,14,0.27399999999999997,0.447,0.326
2,2019,阪　神,143,587,538,52,139,33,1,14,216,76,3,0,1,4,39,5,98,12,0.258,0.401,0.312
3,2020,阪　神,116,471,423,66,122,21,5,28,237,85,1,3,1,1,41,5,96,15,0.28800000000000003,0.56,0.35700000000000004
4,nan,通　算,451,1657,1506,191,403,83,12,60,690,247,11,8,4,8,124,15,289,45,0.268,0.45799999999999996,0.32799999999999996
