,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2016,阪　神,13.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,289.0,68.1,41.0,1.0,40.0,8.0,52.0,2.0,0.0,31.0,25.0,3.29
1,2017,阪　神,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,282.0,64.1,53.0,2.0,28.0,10.0,50.0,0.0,0.0,32.0,23.0,3.22
2,2018,阪　神,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,93.0,21.2,23.0,1.0,6.0,0.0,22.0,1.0,0.0,8.0,8.0,3.32
3,2019,阪　神,25.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,601.0,143.1,145.0,14.0,42.0,12.0,100.0,0.0,1.0,56.0,50.0,3.14
4,2020,阪　神,21.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43799999999999994,510.0,120.2,111.0,4.0,44.0,5.0,88.0,2.0,0.0,51.0,45.0,3.36
5,nan,通　算,75.0,25.0,28.0,0.0,0.0,0.0,2.0,1.0,0.0,0.47200000000000003,1775.0,418.1,373.0,22.0,160.0,35.0,312.0,5.0,1.0,178.0,151.0,3.25
