,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,阪　神,15.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,343.0,78.2,78.0,6.0,40.0,5.0,63.0,4.0,0.0,38.0,38.0,4.35
1,2018,阪　神,23.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,573.0,126.1,133.0,10.0,81.0,3.0,96.0,10.0,0.0,71.0,67.0,4.77
2,2019,阪　神,14.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,58.0,11.2,11.0,0.0,13.0,1.0,6.0,0.0,0.0,3.0,3.0,2.31
3,2021,阪　神,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,14.2,17.0,1.0,8.0,1.0,14.0,0.0,0.0,13.0,13.0,7.98
4,nan,通　算,64.0,9.0,15.0,0.0,5.0,5.0,0.0,0.0,0.0,0.375,1045.0,231.1,239.0,17.0,142.0,10.0,179.0,14.0,0.0,125.0,121.0,4.71
