,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2021,阪　神,24.0,3.0,3.0,0.0,6.0,7.0,0.0,0.0,0.0,0.5,243.0,59.1,55.0,6.0,14.0,0.0,48.0,3.0,0.0,25.0,23.0,3.49
1,nan,通　算,24.0,3.0,3.0,0.0,6.0,7.0,0.0,0.0,0.0,0.5,243.0,59.1,55.0,6.0,14.0,0.0,48.0,3.0,0.0,25.0,23.0,3.49
