,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,阪　神,54,134,127,15,28,1,2,0,33,7,3,1,1,0,5,1,37,1,0.22,0.26,0.256
1,2021,阪　神,43,25,23,5,6,1,1,0,9,0,3,1,0,0,2,0,7,0,0.261,0.391,0.32
2,2022,阪　神,49,73,69,7,13,1,0,1,17,5,0,0,1,1,2,0,21,0,0.188,0.24600000000000002,0.20800000000000002
3,nan,通　算,146,232,219,27,47,3,3,1,59,12,6,2,2,1,9,1,65,1,0.215,0.26899999999999996,0.248
