,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,阪　神,126,455,425,56,101,25,0,24,198,64,6,2,0,2,25,3,173,2,0.23800000000000002,0.466,0.284
1,nan,通　算,126,455,425,56,101,25,0,24,198,64,6,2,0,2,25,3,173,2,0.23800000000000002,0.466,0.284
